"Trial","Year","AgeBucket","Age","Female","Male"
12,2021,1,49,17,20
12,2021,1,50,16,19
12,2021,1,51,16,18
12,2021,1,52,15,17
12,2021,1,53,14,16
12,2021,1,54,13,15
12,2021,1,55,12,14
12,2021,1,56,12,13
12,2021,1,57,11,12
12,2021,1,58,10,12
12,2021,1,59,9,11
12,2021,1,60,9,10
12,2021,1,61,8,9
12,2021,1,62,7,8
12,2021,1,63,7,8
12,2021,1,64,6,7
12,2021,1,65,6,6
12,2021,1,66,5,6
12,2021,1,67,5,5
12,2021,1,68,4,5
12,2021,1,69,4,4
12,2021,1,70,4,4
12,2021,1,71,3,4
12,2021,1,72,3,3
12,2021,1,73,3,3
12,2021,1,74,2,3
12,2021,1,75,2,3
12,2021,1,76,2,3
12,2021,1,77,2,2
12,2021,1,78,2,2
12,2021,1,79,1,2
12,2021,1,80,1,2
12,2021,1,81,1,2
12,2021,1,82,1,2
12,2021,1,83,1,2
12,2021,1,84,1,2
12,2021,1,85,1,2
12,2021,1,86,1,2
12,2021,1,87,1,2
12,2021,1,88,1,2
12,2021,1,89,1,2
12,2021,1,90,1,2
12,2021,1,91,1,2
12,2021,1,92,0,2
12,2021,1,93,0,2
12,2021,1,94,0,2
12,2021,1,95,0,2
12,2021,1,96,0,2
12,2021,1,97,0,2
12,2021,1,98,0,2
12,2021,1,99,0,2
12,2021,1,100,0,2
12,2022,1,0,91,92
12,2022,1,1,88,89
12,2022,1,2,45,43
12,2022,1,3,45,44
12,2022,1,4,44,44
12,2022,1,5,44,44
12,2022,1,6,43,44
12,2022,1,7,43,44
12,2022,1,8,42,44
12,2022,1,9,42,45
12,2022,1,10,41,45
12,2022,1,11,41,45
12,2022,1,12,40,45
12,2022,1,13,40,45
12,2022,1,14,39,45
12,2022,1,15,39,45
12,2022,1,16,38,45
12,2022,1,17,38,45
12,2022,1,18,38,45
12,2022,1,19,37,45
12,2022,1,20,37,45
12,2022,1,21,36,45
12,2022,1,22,36,44
12,2022,1,23,35,44
12,2022,1,24,34,44
12,2022,1,25,34,43
12,2022,1,26,33,43
12,2022,1,27,33,42
12,2022,1,28,32,42
12,2022,1,29,32,41
12,2022,1,30,31,40
12,2022,1,31,31,39
12,2022,1,32,30,39
12,2022,1,33,29,38
12,2022,1,34,29,37
12,2022,1,35,28,36
12,2022,1,36,28,35
12,2022,1,37,27,34
12,2022,1,38,26,33
12,2022,1,39,26,32
12,2022,1,40,25,31
12,2022,1,41,24,30
12,2022,1,42,24,29
12,2022,1,43,23,28
12,2022,1,44,22,27
12,2022,1,45,21,26
12,2022,1,46,20,25
12,2022,1,47,20,24
12,2022,1,48,19,23
12,2022,1,49,18,22
12,2022,1,50,17,20
12,2022,1,51,16,19
12,2022,1,52,16,18
12,2022,1,53,15,17
12,2022,1,54,14,16
12,2022,1,55,13,15
12,2022,1,56,12,14
12,2022,1,57,12,13
12,2022,1,58,11,12
12,2022,1,59,10,12
12,2022,1,60,9,11
12,2022,1,61,9,10
12,2022,1,62,8,9
12,2022,1,63,7,8
12,2022,1,64,7,8
12,2022,1,65,6,7
12,2022,1,66,6,6
12,2022,1,67,5,6
12,2022,1,68,5,5
12,2022,1,69,4,5
12,2022,1,70,4,4
12,2022,1,71,4,4
12,2022,1,72,3,4
12,2022,1,73,3,3
12,2022,1,74,3,3
12,2022,1,75,2,3
12,2022,1,76,2,3
12,2022,1,77,2,3
12,2022,1,78,2,2
12,2022,1,79,2,2
12,2022,1,80,1,2
12,2022,1,81,1,2
12,2022,1,82,1,2
12,2022,1,83,1,2
12,2022,1,84,1,2
12,2022,1,85,1,2
12,2022,1,86,1,2
12,2022,1,87,1,2
12,2022,1,88,1,2
12,2022,1,89,1,2
12,2022,1,90,1,2
12,2022,1,91,1,2
12,2022,1,92,1,2
12,2022,1,93,0,2
12,2022,1,94,0,2
12,2022,1,95,0,2
12,2022,1,96,0,2
12,2022,1,97,0,2
12,2022,1,98,0,2
12,2022,1,99,0,2
12,2022,1,100,0,2
12,2023,1,0,89,89
12,2023,1,1,91,92
12,2023,1,2,88,89
12,2023,1,3,45,43
12,2023,1,4,45,44
12,2023,1,5,44,44
12,2023,1,6,44,44
12,2023,1,7,43,44
12,2023,1,8,43,44
12,2023,1,9,42,44
12,2023,1,10,42,45
12,2023,1,11,41,45
12,2023,1,12,41,45
12,2023,1,13,40,45
12,2023,1,14,40,45
12,2023,1,15,39,45
12,2023,1,16,39,45
12,2023,1,17,38,45
12,2023,1,18,38,45
12,2023,1,19,38,45
12,2023,1,20,37,45
12,2023,1,21,37,45
12,2023,1,22,36,45
12,2023,1,23,36,44
12,2023,1,24,35,44
12,2023,1,25,34,44
12,2023,1,26,34,43
12,2023,1,27,33,43
12,2023,1,28,33,42
12,2023,1,29,32,42
12,2023,1,30,32,41
12,2023,1,31,31,40
12,2023,1,32,31,39
12,2023,1,33,30,39
12,2023,1,34,29,38
12,2023,1,35,29,37
12,2023,1,36,28,36
12,2023,1,37,28,35
12,2023,1,38,27,34
12,2023,1,39,26,33
12,2023,1,40,26,32
12,2023,1,41,25,31
12,2023,1,42,24,30
12,2023,1,43,24,29
12,2023,1,44,23,28
12,2023,1,45,22,27
12,2023,1,46,21,26
12,2023,1,47,20,25
12,2023,1,48,20,24
12,2023,1,49,19,23
12,2023,1,50,18,22
12,2023,1,51,17,20
12,2023,1,52,16,19
12,2023,1,53,16,18
12,2023,1,54,15,17
12,2023,1,55,14,16
12,2023,1,56,13,15
12,2023,1,57,12,14
12,2023,1,58,12,13
12,2023,1,59,11,12
12,2023,1,60,10,12
12,2023,1,61,9,11
12,2023,1,62,9,10
12,2023,1,63,8,9
12,2023,1,64,7,8
12,2023,1,65,7,8
12,2023,1,66,6,7
12,2023,1,67,6,6
12,2023,1,68,5,6
12,2023,1,69,5,5
12,2023,1,70,4,5
12,2023,1,71,4,4
12,2023,1,72,4,4
12,2023,1,73,3,4
12,2023,1,74,3,3
12,2023,1,75,3,3
12,2023,1,76,2,3
12,2023,1,77,2,3
12,2023,1,78,2,3
12,2023,1,79,2,2
12,2023,1,80,2,2
12,2023,1,81,1,2
12,2023,1,82,1,2
12,2023,1,83,1,2
12,2023,1,84,1,2
12,2023,1,85,1,2
12,2023,1,86,1,2
12,2023,1,87,1,2
12,2023,1,88,1,2
12,2023,1,89,1,2
12,2023,1,90,1,2
12,2023,1,91,1,2
12,2023,1,92,1,2
12,2023,1,93,1,2
12,2023,1,94,0,2
12,2023,1,95,0,2
12,2023,1,96,0,2
12,2023,1,97,0,2
12,2023,1,98,0,2
12,2023,1,99,0,2
12,2023,1,100,0,2
12,2024,1,0,86,86
12,2024,1,1,89,89
12,2024,1,2,91,92
12,2024,1,3,88,89
12,2024,1,4,45,43
12,2024,1,5,45,44
12,2024,1,6,44,44
12,2024,1,7,44,44
12,2024,1,8,43,44
12,2024,1,9,43,44
12,2024,1,10,42,44
12,2024,1,11,42,45
12,2024,1,12,41,45
12,2024,1,13,41,45
12,2024,1,14,40,45
12,2024,1,15,40,45
12,2024,1,16,39,45
12,2024,1,17,39,45
12,2024,1,18,38,45
12,2024,1,19,38,45
12,2024,1,20,38,45
12,2024,1,21,37,45
12,2024,1,22,37,45
12,2024,1,23,36,45
12,2024,1,24,36,44
12,2024,1,25,35,44
12,2024,1,26,34,44
12,2024,1,27,34,43
12,2024,1,28,33,43
12,2024,1,29,33,42
12,2024,1,30,32,42
12,2024,1,31,32,41
12,2024,1,32,31,40
12,2024,1,33,31,39
12,2024,1,34,30,39
12,2024,1,35,29,38
12,2024,1,36,29,37
12,2024,1,37,28,36
12,2024,1,38,28,35
12,2024,1,39,27,34
12,2024,1,40,26,33
12,2024,1,41,26,32
12,2024,1,42,25,31
12,2024,1,43,24,30
12,2024,1,44,24,29
12,2024,1,45,23,28
12,2024,1,46,22,27
12,2024,1,47,21,26
12,2024,1,48,20,25
12,2024,1,49,20,24
12,2024,1,50,19,23
12,2024,1,51,18,22
12,2024,1,52,17,20
12,2024,1,53,16,19
12,2024,1,54,16,18
12,2024,1,55,15,17
12,2024,1,56,14,16
12,2024,1,57,13,15
12,2024,1,58,12,14
12,2024,1,59,12,13
12,2024,1,60,11,12
12,2024,1,61,10,12
12,2024,1,62,9,11
12,2024,1,63,9,10
12,2024,1,64,8,9
12,2024,1,65,7,8
12,2024,1,66,7,8
12,2024,1,67,6,7
12,2024,1,68,6,6
12,2024,1,69,5,6
12,2024,1,70,5,5
12,2024,1,71,4,5
12,2024,1,72,4,4
12,2024,1,73,4,4
12,2024,1,74,3,4
12,2024,1,75,3,3
12,2024,1,76,3,3
12,2024,1,77,2,3
12,2024,1,78,2,3
12,2024,1,79,2,3
12,2024,1,80,2,2
12,2024,1,81,2,2
12,2024,1,82,1,2
12,2024,1,83,1,2
12,2024,1,84,1,2
12,2024,1,85,1,2
12,2024,1,86,1,2
12,2024,1,87,1,2
12,2024,1,88,1,2
12,2024,1,89,1,2
12,2024,1,90,1,2
12,2024,1,91,1,2
12,2024,1,92,1,2
12,2024,1,93,1,2
12,2024,1,94,1,2
12,2024,1,95,0,2
12,2024,1,96,0,2
12,2024,1,97,0,2
12,2024,1,98,0,2
12,2024,1,99,0,2
12,2024,1,100,0,2
12,2025,1,0,88,87
12,2025,1,1,86,86
12,2025,1,2,89,89
12,2025,1,3,91,92
12,2025,1,4,88,89
12,2025,1,5,45,43
12,2025,1,6,45,44
12,2025,1,7,44,44
12,2025,1,8,44,44
12,2025,1,9,43,44
12,2025,1,10,43,44
12,2025,1,11,42,44
12,2025,1,12,42,45
12,2025,1,13,41,45
12,2025,1,14,41,45
12,2025,1,15,40,45
12,2025,1,16,40,45
12,2025,1,17,39,45
12,2025,1,18,39,45
12,2025,1,19,38,45
12,2025,1,20,38,45
12,2025,1,21,38,45
12,2025,1,22,37,45
12,2025,1,23,37,45
12,2025,1,24,36,45
12,2025,1,25,36,44
12,2025,1,26,35,44
12,2025,1,27,34,44
12,2025,1,28,34,43
12,2025,1,29,33,43
12,2025,1,30,33,42
12,2025,1,31,32,42
12,2025,1,32,32,41
12,2025,1,33,31,40
12,2025,1,34,31,39
12,2025,1,35,30,39
12,2025,1,36,29,38
12,2025,1,37,29,37
12,2025,1,38,28,36
12,2025,1,39,28,35
12,2025,1,40,27,34
12,2025,1,41,26,33
12,2025,1,42,26,32
12,2025,1,43,25,31
12,2025,1,44,24,30
12,2025,1,45,24,29
12,2025,1,46,23,28
12,2025,1,47,22,27
12,2025,1,48,21,26
12,2025,1,49,20,25
12,2025,1,50,20,24
12,2025,1,51,19,23
12,2025,1,52,18,22
12,2025,1,53,17,20
12,2025,1,54,16,19
12,2025,1,55,16,18
12,2025,1,56,15,17
12,2025,1,57,14,16
12,2025,1,58,13,15
12,2025,1,59,12,14
12,2025,1,60,12,13
12,2025,1,61,11,12
12,2025,1,62,10,12
12,2025,1,63,9,11
12,2025,1,64,9,10
12,2025,1,65,8,9
12,2025,1,66,7,8
12,2025,1,67,7,8
12,2025,1,68,6,7
12,2025,1,69,6,6
12,2025,1,70,5,6
12,2025,1,71,5,5
12,2025,1,72,4,5
12,2025,1,73,4,4
12,2025,1,74,4,4
12,2025,1,75,3,3
12,2025,1,76,3,3
12,2025,1,77,3,3
12,2025,1,78,2,3
12,2025,1,79,2,3
12,2025,1,80,2,3
12,2025,1,81,2,2
12,2025,1,82,2,2
12,2025,1,83,1,2
12,2025,1,84,1,2
12,2025,1,85,1,2
12,2025,1,86,1,2
12,2025,1,87,1,2
12,2025,1,88,1,2
12,2025,1,89,1,2
12,2025,1,90,1,2
12,2025,1,91,1,2
12,2025,1,92,1,2
12,2025,1,93,1,2
12,2025,1,94,1,2
12,2025,1,95,1,2
12,2025,1,96,0,2
12,2025,1,97,0,2
12,2025,1,98,0,2
12,2025,1,99,0,2
12,2025,1,100,0,2
12,2026,1,0,94,92
12,2026,1,1,88,87
12,2026,1,2,86,86
12,2026,1,3,89,89
12,2026,1,4,91,92
12,2026,1,5,88,89
12,2026,1,6,45,43
12,2026,1,7,45,44
12,2026,1,8,44,44
12,2026,1,9,44,44
12,2026,1,10,43,44
12,2026,1,11,43,44
12,2026,1,12,42,44
12,2026,1,13,42,45
12,2026,1,14,41,45
12,2026,1,15,41,45
12,2026,1,16,40,45
12,2026,1,17,40,45
12,2026,1,18,39,45
12,2026,1,19,39,45
12,2026,1,20,38,45
12,2026,1,21,38,45
12,2026,1,22,38,45
12,2026,1,23,37,45
12,2026,1,24,37,45
12,2026,1,25,36,45
12,2026,1,26,36,44
12,2026,1,27,35,44
12,2026,1,28,34,44
12,2026,1,29,34,43
12,2026,1,30,33,43
12,2026,1,31,33,42
12,2026,1,32,32,42
12,2026,1,33,32,41
12,2026,1,34,31,40
12,2026,1,35,31,39
12,2026,1,36,30,39
12,2026,1,37,29,38
12,2026,1,38,29,37
12,2026,1,39,28,36
12,2026,1,40,28,35
12,2026,1,41,27,34
12,2026,1,42,26,33
12,2026,1,43,26,32
12,2026,1,44,25,31
12,2026,1,45,24,30
12,2026,1,46,24,29
12,2026,1,47,23,28
12,2026,1,48,22,27
12,2026,1,49,21,26
12,2026,1,50,20,25
12,2026,1,51,20,24
12,2026,1,52,19,23
12,2026,1,53,18,22
12,2026,1,54,17,20
12,2026,1,55,16,19
12,2026,1,56,16,18
12,2026,1,57,15,17
12,2026,1,58,14,16
12,2026,1,59,13,15
12,2026,1,60,12,14
12,2026,1,61,12,13
12,2026,1,62,11,12
12,2026,1,63,10,12
12,2026,1,64,9,11
12,2026,1,65,9,10
12,2026,1,66,8,9
12,2026,1,67,7,8
12,2026,1,68,7,8
12,2026,1,69,6,7
12,2026,1,70,6,6
12,2026,1,71,5,6
12,2026,1,72,5,5
12,2026,1,73,4,5
12,2026,1,74,4,4
12,2026,1,75,4,4
12,2026,1,76,3,3
12,2026,1,77,3,3
12,2026,1,78,3,3
12,2026,1,79,2,3
12,2026,1,80,2,3
12,2026,1,81,2,3
12,2026,1,82,2,2
12,2026,1,83,2,2
12,2026,1,84,1,2
12,2026,1,85,1,2
12,2026,1,86,1,2
12,2026,1,87,1,2
12,2026,1,88,1,2
12,2026,1,89,1,2
12,2026,1,90,1,2
12,2026,1,91,1,2
12,2026,1,92,1,2
12,2026,1,93,1,2
12,2026,1,94,1,2
12,2026,1,95,1,2
12,2026,1,96,1,2
12,2026,1,97,0,2
12,2026,1,98,0,2
12,2026,1,99,0,2
12,2026,1,100,0,2
12,2027,1,0,98,96
12,2027,1,1,94,92
12,2027,1,2,88,87
12,2027,1,3,86,86
12,2027,1,4,89,89
12,2027,1,5,91,92
12,2027,1,6,88,89
12,2027,1,7,45,43
12,2027,1,8,45,44
12,2027,1,9,44,44
12,2027,1,10,44,44
12,2027,1,11,43,44
12,2027,1,12,43,44
12,2027,1,13,42,44
12,2027,1,14,42,45
12,2027,1,15,41,45
12,2027,1,16,41,45
12,2027,1,17,40,45
12,2027,1,18,40,45
12,2027,1,19,39,45
12,2027,1,20,39,45
12,2027,1,21,38,45
12,2027,1,22,38,45
12,2027,1,23,38,45
12,2027,1,24,37,45
12,2027,1,25,37,45
12,2027,1,26,36,45
12,2027,1,27,36,44
12,2027,1,28,35,44
12,2027,1,29,34,44
12,2027,1,30,34,43
12,2027,1,31,33,43
12,2027,1,32,33,42
12,2027,1,33,32,42
12,2027,1,34,32,41
12,2027,1,35,31,40
12,2027,1,36,31,39
12,2027,1,37,30,39
12,2027,1,38,29,38
12,2027,1,39,29,37
12,2027,1,40,28,36
12,2027,1,41,28,35
12,2027,1,42,27,34
12,2027,1,43,26,33
12,2027,1,44,26,32
12,2027,1,45,25,31
12,2027,1,46,24,30
12,2027,1,47,24,29
12,2027,1,48,23,28
12,2027,1,49,22,27
12,2027,1,50,21,26
12,2027,1,51,20,25
12,2027,1,52,20,24
12,2027,1,53,19,23
12,2027,1,54,18,22
12,2027,1,55,17,20
12,2027,1,56,16,19
12,2027,1,57,16,18
12,2027,1,58,15,17
12,2027,1,59,14,16
12,2027,1,60,13,15
12,2027,1,61,12,14
12,2027,1,62,12,13
12,2027,1,63,11,12
12,2027,1,64,10,12
12,2027,1,65,9,11
12,2027,1,66,9,10
12,2027,1,67,8,9
12,2027,1,68,7,8
12,2027,1,69,7,8
12,2027,1,70,6,7
12,2027,1,71,6,6
12,2027,1,72,5,6
12,2027,1,73,5,5
12,2027,1,74,4,5
12,2027,1,75,4,4
12,2027,1,76,4,4
12,2027,1,77,3,3
12,2027,1,78,3,3
12,2027,1,79,3,3
12,2027,1,80,2,3
12,2027,1,81,2,3
12,2027,1,82,2,3
12,2027,1,83,2,2
12,2027,1,84,2,2
12,2027,1,85,1,2
12,2027,1,86,1,2
12,2027,1,87,1,2
12,2027,1,88,1,2
12,2027,1,89,1,2
12,2027,1,90,1,2
12,2027,1,91,1,2
12,2027,1,92,1,2
12,2027,1,93,1,2
12,2027,1,94,1,2
12,2027,1,95,1,2
12,2027,1,96,1,2
12,2027,1,97,1,2
12,2027,1,98,0,2
12,2027,1,99,0,2
12,2027,1,100,0,2
12,2028,1,0,96,96
12,2028,1,1,98,96
12,2028,1,2,94,92
12,2028,1,3,88,87
12,2028,1,4,86,86
12,2028,1,5,89,89
12,2028,1,6,91,92
12,2028,1,7,88,89
12,2028,1,8,45,43
12,2028,1,9,45,44
12,2028,1,10,44,44
12,2028,1,11,44,44
12,2028,1,12,43,44
12,2028,1,13,43,44
12,2028,1,14,42,44
12,2028,1,15,42,45
12,2028,1,16,41,45
12,2028,1,17,41,45
12,2028,1,18,40,45
12,2028,1,19,40,45
12,2028,1,20,39,45
12,2028,1,21,39,45
12,2028,1,22,38,45
12,2028,1,23,38,45
12,2028,1,24,38,45
12,2028,1,25,37,45
12,2028,1,26,37,45
12,2028,1,27,36,45
12,2028,1,28,36,44
12,2028,1,29,35,44
12,2028,1,30,34,44
12,2028,1,31,34,43
12,2028,1,32,33,43
12,2028,1,33,33,42
12,2028,1,34,32,42
12,2028,1,35,32,41
12,2028,1,36,31,40
12,2028,1,37,31,39
12,2028,1,38,30,39
12,2028,1,39,29,38
12,2028,1,40,29,37
12,2028,1,41,28,36
12,2028,1,42,28,35
12,2028,1,43,27,34
12,2028,1,44,26,33
12,2028,1,45,26,32
12,2028,1,46,25,31
12,2028,1,47,24,30
12,2028,1,48,24,29
12,2028,1,49,23,28
12,2028,1,50,22,27
12,2028,1,51,21,26
12,2028,1,52,20,25
12,2028,1,53,20,24
12,2028,1,54,19,23
12,2028,1,55,18,22
12,2028,1,56,17,20
12,2028,1,57,16,19
12,2028,1,58,16,18
12,2028,1,59,15,17
12,2028,1,60,14,16
12,2028,1,61,13,15
12,2028,1,62,12,14
12,2028,1,63,12,13
12,2028,1,64,11,12
12,2028,1,65,10,12
12,2028,1,66,9,11
12,2028,1,67,9,10
12,2028,1,68,8,9
12,2028,1,69,7,8
12,2028,1,70,7,8
12,2028,1,71,6,7
12,2028,1,72,6,6
12,2028,1,73,5,6
12,2028,1,74,5,5
12,2028,1,75,4,4
12,2028,1,76,4,4
12,2028,1,77,4,4
12,2028,1,78,3,3
12,2028,1,79,3,3
12,2028,1,80,3,3
12,2028,1,81,2,3
12,2028,1,82,2,3
12,2028,1,83,2,3
12,2028,1,84,2,2
12,2028,1,85,2,2
12,2028,1,86,1,2
12,2028,1,87,1,2
12,2028,1,88,1,2
12,2028,1,89,1,2
12,2028,1,90,1,2
12,2028,1,91,1,2
12,2028,1,92,1,2
12,2028,1,93,1,2
12,2028,1,94,1,2
12,2028,1,95,1,2
12,2028,1,96,1,2
12,2028,1,97,1,2
12,2028,1,98,1,2
12,2028,1,99,0,2
12,2028,1,100,0,2
12,2029,1,0,100,101
12,2029,1,1,96,96
12,2029,1,2,98,96
12,2029,1,3,94,92
12,2029,1,4,88,87
12,2029,1,5,86,86
12,2029,1,6,89,89
12,2029,1,7,91,92
12,2029,1,8,88,89
12,2029,1,9,45,43
12,2029,1,10,45,44
12,2029,1,11,44,44
12,2029,1,12,44,44
12,2029,1,13,43,44
12,2029,1,14,43,44
12,2029,1,15,42,44
12,2029,1,16,42,45
12,2029,1,17,41,45
12,2029,1,18,41,45
12,2029,1,19,40,45
12,2029,1,20,40,45
12,2029,1,21,39,45
12,2029,1,22,39,45
12,2029,1,23,38,45
12,2029,1,24,38,45
12,2029,1,25,38,45
12,2029,1,26,37,45
12,2029,1,27,37,45
12,2029,1,28,36,45
12,2029,1,29,36,44
12,2029,1,30,35,44
12,2029,1,31,34,44
12,2029,1,32,34,43
12,2029,1,33,33,43
12,2029,1,34,33,42
12,2029,1,35,32,42
12,2029,1,36,32,41
12,2029,1,37,31,40
12,2029,1,38,31,39
12,2029,1,39,30,39
12,2029,1,40,29,38
12,2029,1,41,29,37
12,2029,1,42,28,36
12,2029,1,43,28,35
12,2029,1,44,27,34
12,2029,1,45,26,33
12,2029,1,46,26,32
12,2029,1,47,25,31
12,2029,1,48,24,30
12,2029,1,49,24,29
12,2029,1,50,23,28
12,2029,1,51,22,27
12,2029,1,52,21,26
12,2029,1,53,20,25
12,2029,1,54,20,24
12,2029,1,55,19,23
12,2029,1,56,18,22
12,2029,1,57,17,20
12,2029,1,58,16,19
12,2029,1,59,16,18
12,2029,1,60,15,17
12,2029,1,61,14,16
12,2029,1,62,13,15
12,2029,1,63,12,14
12,2029,1,64,12,13
12,2029,1,65,11,12
12,2029,1,66,10,12
12,2029,1,67,9,11
12,2029,1,68,9,10
12,2029,1,69,8,9
12,2029,1,70,7,8
12,2029,1,71,7,8
12,2029,1,72,6,7
12,2029,1,73,6,6
12,2029,1,74,5,6
12,2029,1,75,5,4
12,2029,1,76,4,4
12,2029,1,77,4,4
12,2029,1,78,4,4
12,2029,1,79,3,3
12,2029,1,80,3,3
12,2029,1,81,3,3
12,2029,1,82,2,3
12,2029,1,83,2,3
12,2029,1,84,2,3
12,2029,1,85,2,2
12,2029,1,86,2,2
12,2029,1,87,1,2
12,2029,1,88,1,2
12,2029,1,89,1,2
12,2029,1,90,1,2
12,2029,1,91,1,2
12,2029,1,92,1,2
12,2029,1,93,1,2
12,2029,1,94,1,2
12,2029,1,95,1,2
12,2029,1,96,1,2
12,2029,1,97,1,2
12,2029,1,98,1,2
12,2029,1,99,1,2
12,2029,1,100,0,2
12,2030,1,0,104,105
12,2030,1,1,100,101
12,2030,1,2,96,96
12,2030,1,3,98,96
12,2030,1,4,94,92
12,2030,1,5,88,87
12,2030,1,6,86,86
12,2030,1,7,89,89
12,2030,1,8,91,92
12,2030,1,9,88,89
12,2030,1,10,45,43
12,2030,1,11,45,44
12,2030,1,12,44,44
12,2030,1,13,44,44
12,2030,1,14,43,44
12,2030,1,15,43,44
12,2030,1,16,42,44
12,2030,1,17,42,45
12,2030,1,18,41,45
12,2030,1,19,41,45
12,2030,1,20,40,45
12,2030,1,21,40,45
12,2030,1,22,39,45
12,2030,1,23,39,45
12,2030,1,24,38,45
12,2030,1,25,38,45
12,2030,1,26,38,45
12,2030,1,27,37,45
12,2030,1,28,37,45
12,2030,1,29,36,45
12,2030,1,30,36,44
12,2030,1,31,35,44
12,2030,1,32,34,44
12,2030,1,33,34,43
12,2030,1,34,33,43
12,2030,1,35,33,42
12,2030,1,36,32,42
12,2030,1,37,32,41
12,2030,1,38,31,40
12,2030,1,39,31,39
12,2030,1,40,30,39
12,2030,1,41,29,38
12,2030,1,42,29,37
12,2030,1,43,28,36
12,2030,1,44,28,35
12,2030,1,45,27,34
12,2030,1,46,26,33
12,2030,1,47,26,32
12,2030,1,48,25,31
12,2030,1,49,24,30
12,2030,1,50,24,29
12,2030,1,51,23,28
12,2030,1,52,22,27
12,2030,1,53,21,26
12,2030,1,54,20,25
12,2030,1,55,20,24
12,2030,1,56,19,23
12,2030,1,57,18,22
12,2030,1,58,17,20
12,2030,1,59,16,19
12,2030,1,60,16,18
12,2030,1,61,15,17
12,2030,1,62,14,16
12,2030,1,63,13,15
12,2030,1,64,12,14
12,2030,1,65,12,13
12,2030,1,66,11,12
12,2030,1,67,10,12
12,2030,1,68,9,11
12,2030,1,69,9,10
12,2030,1,70,8,9
12,2030,1,71,7,8
12,2030,1,72,7,8
12,2030,1,73,6,7
12,2030,1,74,6,6
12,2030,1,75,5,5
12,2030,1,76,5,4
12,2030,1,77,4,4
12,2030,1,78,4,4
12,2030,1,79,4,4
12,2030,1,80,3,3
12,2030,1,81,3,3
12,2030,1,82,3,3
12,2030,1,83,2,3
12,2030,1,84,2,3
12,2030,1,85,2,3
12,2030,1,86,2,2
12,2030,1,87,2,2
12,2030,1,88,1,2
12,2030,1,89,1,2
12,2030,1,90,1,2
12,2030,1,91,1,2
12,2030,1,92,1,2
12,2030,1,93,1,2
12,2030,1,94,1,2
12,2030,1,95,1,2
12,2030,1,96,1,2
12,2030,1,97,1,2
12,2030,1,98,1,2
12,2030,1,99,1,2
12,2030,1,100,1,2
12,2031,1,0,109,110
12,2031,1,1,104,105
12,2031,1,2,100,101
12,2031,1,3,96,96
12,2031,1,4,98,96
12,2031,1,5,94,92
12,2031,1,6,88,87
12,2031,1,7,86,86
12,2031,1,8,89,89
12,2031,1,9,91,92
12,2031,1,10,88,89
12,2031,1,11,45,43
12,2031,1,12,45,44
12,2031,1,13,44,44
12,2031,1,14,44,44
12,2031,1,15,43,44
12,2031,1,16,43,44
12,2031,1,17,42,44
12,2031,1,18,42,45
12,2031,1,19,41,45
12,2031,1,20,41,45
12,2031,1,21,40,45
12,2031,1,22,40,45
12,2031,1,23,39,45
12,2031,1,24,39,45
12,2031,1,25,38,45
12,2031,1,26,38,45
12,2031,1,27,38,45
12,2031,1,28,37,45
12,2031,1,29,37,45
12,2031,1,30,36,45
12,2031,1,31,36,44
12,2031,1,32,35,44
12,2031,1,33,34,44
12,2031,1,34,34,43
12,2031,1,35,33,43
12,2031,1,36,33,42
12,2031,1,37,32,42
12,2031,1,38,32,41
12,2031,1,39,31,40
12,2031,1,40,31,39
12,2031,1,41,30,39
12,2031,1,42,29,38
12,2031,1,43,29,37
12,2031,1,44,28,36
12,2031,1,45,28,35
12,2031,1,46,27,34
12,2031,1,47,26,33
12,2031,1,48,26,32
12,2031,1,49,25,31
12,2031,1,50,24,30
12,2031,1,51,24,29
12,2031,1,52,23,28
12,2031,1,53,22,27
12,2031,1,54,21,26
12,2031,1,55,20,25
12,2031,1,56,20,24
12,2031,1,57,19,23
12,2031,1,58,18,22
12,2031,1,59,17,20
12,2031,1,60,16,19
12,2031,1,61,16,18
12,2031,1,62,15,17
12,2031,1,63,14,16
12,2031,1,64,13,15
12,2031,1,65,12,14
12,2031,1,66,12,13
12,2031,1,67,11,12
12,2031,1,68,10,12
12,2031,1,69,9,11
12,2031,1,70,9,10
12,2031,1,71,8,9
12,2031,1,72,7,8
12,2031,1,73,7,8
12,2031,1,74,6,7
12,2031,1,75,6,6
12,2031,1,76,5,5
12,2031,1,77,5,4
12,2031,1,78,4,4
12,2031,1,79,4,4
12,2031,1,80,4,4
12,2031,1,81,3,3
12,2031,1,82,3,3
12,2031,1,83,3,3
12,2031,1,84,2,3
12,2031,1,85,2,3
12,2031,1,86,2,3
12,2031,1,87,2,2
12,2031,1,88,2,2
12,2031,1,89,1,2
12,2031,1,90,1,2
12,2031,1,91,1,2
12,2031,1,92,1,2
12,2031,1,93,1,2
12,2031,1,94,1,2
12,2031,1,95,1,2
12,2031,1,96,1,2
12,2031,1,97,1,2
12,2031,1,98,1,2
12,2031,1,99,1,2
12,2031,1,100,1,2
12,2032,1,0,110,110
12,2032,1,1,109,110
12,2032,1,2,104,105
12,2032,1,3,100,101
12,2032,1,4,96,96
12,2032,1,5,98,96
12,2032,1,6,94,92
12,2032,1,7,88,87
12,2032,1,8,86,86
12,2032,1,9,89,89
12,2032,1,10,91,92
12,2032,1,11,88,89
12,2032,1,12,45,43
